Id,Province/State,Country/Region,Lat,Long,Date,ConfirmedCases,Fatalities,day_from_jan_first,temp,min,max,stp,wdsp,prcp,fog
19581,,Togo,8.6195,0.8248,2020-03-12,1.0,0.0,72,87.1,74.3,100.4,999.9,1.5,0.0,0
19582,,Togo,8.6195,0.8248,2020-03-13,1.0,0.0,73,86.4,80.6,100.4,999.9,1.6,0.0,1
19583,,Togo,8.6195,0.8248,2020-03-14,1.0,0.0,74,83.8,76.1,94.1,999.9,2.8,0.2,1
19584,,Togo,8.6195,0.8248,2020-03-15,1.0,0.0,75,87.4,77.0,99.5,999.9,1.5,0.0,0
19585,,Togo,8.6195,0.8248,2020-03-16,1.0,0.0,76,86.2,77.0,101.3,999.9,0.9,0.0,0
19586,,Togo,8.6195,0.8248,2020-03-17,1.0,0.0,77,87.3,76.6,100.9,999.9,1.3,0.0,0
19587,,Togo,8.6195,0.8248,2020-03-18,1.0,0.0,78,87.7,77.9,99.5,999.9,1,0.0,0
19588,,Togo,8.6195,0.8248,2020-03-19,1.0,0.0,79,85.2,77.0,97.2,999.9,2.3,0.0,1
19589,,Togo,8.6195,0.8248,2020-03-20,9.0,0.0,80,85.2,77.0,99.5,999.9,3.8,0.0,1
19590,,Togo,8.6195,0.8248,2020-03-21,16.0,0.0,81,82.6,77.9,98.6,999.9,1.5,0.16,1
19591,,Togo,8.6195,0.8248,2020-03-22,16.0,0.0,82,82.4,77.0,97.7,999.9,1,0.0,1
19592,,Togo,8.6195,0.8248,2020-03-23,18.0,0.0,83,82.4,77.0,97.7,999.9,1,0.0,1
19593,,Togo,8.6195,0.8248,2020-03-24,20.0,0.0,84,82.4,77.0,97.7,999.9,1,0.0,1
19624,,Trinidad and Tobago,10.6918,-61.2225,2020-01-22,0.0,0.0,22,77.5,69.3,87.1,9.9,4.1,0.01,0
19625,,Trinidad and Tobago,10.6918,-61.2225,2020-01-23,0.0,0.0,23,77.5,67.5,88.0,8.7,4.9,0.0,0
19626,,Trinidad and Tobago,10.6918,-61.2225,2020-01-24,0.0,0.0,24,77.2,67.5,88.2,9.3,3.2,0.0,0
19627,,Trinidad and Tobago,10.6918,-61.2225,2020-01-25,0.0,0.0,25,79.4,69.1,88.2,10.7,3.7,0.0,1
19628,,Trinidad and Tobago,10.6918,-61.2225,2020-01-26,0.0,0.0,26,79.3,72.9,89.6,11.7,3.7,0.0,0
19629,,Trinidad and Tobago,10.6918,-61.2225,2020-01-27,0.0,0.0,27,78.3,68.9,88.3,12.2,3.5,0.0,0
19630,,Trinidad and Tobago,10.6918,-61.2225,2020-01-28,0.0,0.0,28,80.1,73.4,89.6,11.0,5.2,0.0,0
19631,,Trinidad and Tobago,10.6918,-61.2225,2020-01-29,0.0,0.0,29,80.6,75.0,91.4,10.9,6.6,0.0,0
19632,,Trinidad and Tobago,10.6918,-61.2225,2020-01-30,0.0,0.0,30,80.5,73.8,88.7,11.6,6.8,0.0,0
19633,,Trinidad and Tobago,10.6918,-61.2225,2020-01-31,0.0,0.0,31,80.8,74.1,88.9,12.5,7.8,0.0,1
19634,,Trinidad and Tobago,10.6918,-61.2225,2020-02-01,0.0,0.0,32,80.7,75.2,88.9,12.7,8.2,0.01,1
19635,,Trinidad and Tobago,10.6918,-61.2225,2020-02-02,0.0,0.0,33,80.3,73.2,88.5,12.7,5.5,0.0,0
19636,,Trinidad and Tobago,10.6918,-61.2225,2020-02-03,0.0,0.0,34,79.1,71.1,89.1,13.4,5.7,0.0,0
19637,,Trinidad and Tobago,10.6918,-61.2225,2020-02-04,0.0,0.0,35,79.0,71.1,88.0,13.6,5.8,0.0,0
19638,,Trinidad and Tobago,10.6918,-61.2225,2020-02-05,0.0,0.0,36,78.8,70.5,88.7,13.5,5.5,0.0,0
19639,,Trinidad and Tobago,10.6918,-61.2225,2020-02-06,0.0,0.0,37,80.3,70.5,88.7,12.5,6.6,0.0,0
19640,,Trinidad and Tobago,10.6918,-61.2225,2020-02-07,0.0,0.0,38,78.1,70.2,88.2,12.8,7.9,0.04,1
19641,,Trinidad and Tobago,10.6918,-61.2225,2020-02-08,0.0,0.0,39,78.1,68.7,88.3,12.9,5,0.05,1
19642,,Trinidad and Tobago,10.6918,-61.2225,2020-02-09,0.0,0.0,40,78.4,68.7,88.3,13.3,6.8,0.3,1
19643,,Trinidad and Tobago,10.6918,-61.2225,2020-02-10,0.0,0.0,41,79.1,71.6,88.3,13.7,7.7,0.1,1
19644,,Trinidad and Tobago,10.6918,-61.2225,2020-02-11,0.0,0.0,42,80.0,71.6,89.4,13.3,6.3,0.0,0
19645,,Trinidad and Tobago,10.6918,-61.2225,2020-02-12,0.0,0.0,43,80.5,73.0,89.4,12.0,9.1,0.06,1
19646,,Trinidad and Tobago,10.6918,-61.2225,2020-02-13,0.0,0.0,44,79.0,74.1,88.7,12.0,7.4,0.0,1
19647,,Trinidad and Tobago,10.6918,-61.2225,2020-02-14,0.0,0.0,45,76.9,73.4,88.7,12.0,6.1,0.04,1
19648,,Trinidad and Tobago,10.6918,-61.2225,2020-02-15,0.0,0.0,46,79.4,73.4,87.1,12.0,7.6,0.06,1
19649,,Trinidad and Tobago,10.6918,-61.2225,2020-02-16,0.0,0.0,47,78.6,72.3,89.6,11.1,4.9,0.0,0
19650,,Trinidad and Tobago,10.6918,-61.2225,2020-02-17,0.0,0.0,48,78.4,72.3,87.4,10.4,7.2,0.08,1
19651,,Trinidad and Tobago,10.6918,-61.2225,2020-02-18,0.0,0.0,49,79.0,75.0,87.1,11.2,7.7,0.39,1
19652,,Trinidad and Tobago,10.6918,-61.2225,2020-02-19,0.0,0.0,50,79.5,73.9,88.2,10.9,7.6,0.11,1
19653,,Trinidad and Tobago,10.6918,-61.2225,2020-02-20,0.0,0.0,51,79.0,73.4,88.2,10.9,8.6,0.01,0
19654,,Trinidad and Tobago,10.6918,-61.2225,2020-02-21,0.0,0.0,52,78.4,69.8,88.2,999.9,6.2,0.0,1
19655,,Trinidad and Tobago,10.6918,-61.2225,2020-02-22,0.0,0.0,53,79.3,69.8,89.1,11.2,5.8,0.0,0
19656,,Trinidad and Tobago,10.6918,-61.2225,2020-02-23,0.0,0.0,54,79.4,71.6,89.1,11.3,4.4,0.0,0
19657,,Trinidad and Tobago,10.6918,-61.2225,2020-02-24,0.0,0.0,55,79.4,71.6,88.7,10.8,6.2,0.0,1
19658,,Trinidad and Tobago,10.6918,-61.2225,2020-02-25,0.0,0.0,56,80.0,72.9,88.3,11.2,6.2,0.16,1
19659,,Trinidad and Tobago,10.6918,-61.2225,2020-02-26,0.0,0.0,57,79.8,71.6,89.2,11.6,5.1,0.0,0
19660,,Trinidad and Tobago,10.6918,-61.2225,2020-02-27,0.0,0.0,58,78.6,71.1,89.2,999.9,5.9,0.0,0
19661,,Trinidad and Tobago,10.6918,-61.2225,2020-02-28,0.0,0.0,59,78.0,68.7,88.9,12.9,5,0.0,0
19662,,Trinidad and Tobago,10.6918,-61.2225,2020-02-29,0.0,0.0,60,79.0,68.7,88.9,13.2,7.6,0.0,0
19663,,Trinidad and Tobago,10.6918,-61.2225,2020-03-01,0.0,0.0,61,78.7,70.7,88.9,13.2,6.8,0.0,0
19664,,Trinidad and Tobago,10.6918,-61.2225,2020-03-02,0.0,0.0,62,78.2,69.8,88.9,12.4,5.2,0.0,0
19665,,Trinidad and Tobago,10.6918,-61.2225,2020-03-03,0.0,0.0,63,76.9,68.0,88.5,11.8,4.8,0.0,1
19666,,Trinidad and Tobago,10.6918,-61.2225,2020-03-04,0.0,0.0,64,79.2,68.0,88.7,12.4,6.6,0.04,1
19667,,Trinidad and Tobago,10.6918,-61.2225,2020-03-05,0.0,0.0,65,78.8,71.6,88.7,13.9,10.4,0.02,1
19668,,Trinidad and Tobago,10.6918,-61.2225,2020-03-06,0.0,0.0,66,79.4,71.1,88.7,13.9,7.7,0.02,0
19669,,Trinidad and Tobago,10.6918,-61.2225,2020-03-07,0.0,0.0,67,79.6,71.1,89.1,11.2,7.9,0.0,0
19670,,Trinidad and Tobago,10.6918,-61.2225,2020-03-08,0.0,0.0,68,79.4,71.4,89.4,12.5,7.6,0.0,0
19671,,Trinidad and Tobago,10.6918,-61.2225,2020-03-09,0.0,0.0,69,79.8,71.6,89.4,13.1,7,0.0,0
19672,,Trinidad and Tobago,10.6918,-61.2225,2020-03-10,0.0,0.0,70,79.6,71.6,89.4,13.1,8.6,0.0,0
19673,,Trinidad and Tobago,10.6918,-61.2225,2020-03-11,0.0,0.0,71,79.0,68.9,89.4,10.8,6.6,0.0,0
19674,,Trinidad and Tobago,10.6918,-61.2225,2020-03-12,0.0,0.0,72,79.1,68.9,90.1,9.0,5.7,0.0,0
19675,,Trinidad and Tobago,10.6918,-61.2225,2020-03-13,0.0,0.0,73,80.2,71.1,90.5,10.0,7.3,0.0,0
19676,,Trinidad and Tobago,10.6918,-61.2225,2020-03-14,2.0,0.0,74,79.6,71.6,90.5,999.9,2.9,0.0,1
19677,,Trinidad and Tobago,10.6918,-61.2225,2020-03-15,2.0,0.0,75,76.8,71.6,88.0,10.7,3.7,0.0,1
19678,,Trinidad and Tobago,10.6918,-61.2225,2020-03-16,4.0,0.0,76,77.8,73.2,86.0,11.2,3.8,0.02,1
19679,,Trinidad and Tobago,10.6918,-61.2225,2020-03-17,5.0,0.0,77,78.4,69.8,87.8,11.7,3.8,0.0,1
19680,,Trinidad and Tobago,10.6918,-61.2225,2020-03-18,7.0,0.0,78,80.1,70.2,91.9,11.9,5.5,0.0,0
19681,,Trinidad and Tobago,10.6918,-61.2225,2020-03-19,9.0,0.0,79,80.4,70.7,91.9,12.7,5.2,0.0,0
19682,,Trinidad and Tobago,10.6918,-61.2225,2020-03-20,9.0,0.0,80,80.7,71.1,91.4,12.5,5.6,0.0,0
19683,,Trinidad and Tobago,10.6918,-61.2225,2020-03-21,49.0,0.0,81,79.3,70.0,91.4,11.3,4.9,0.0,0
19684,,Trinidad and Tobago,10.6918,-61.2225,2020-03-22,50.0,0.0,82,81.1,70.0,89.6,11.8,8.3,0.0,0
19685,,Trinidad and Tobago,10.6918,-61.2225,2020-03-23,51.0,0.0,83,77.3,77.0,78.8,999.9,5.6,0.0,0
19686,,Trinidad and Tobago,10.6918,-61.2225,2020-03-24,57.0,0.0,84,77.3,77.0,78.8,999.9,5.6,0.0,0
19717,,Tunisia,34.0,9.0,2020-01-22,0.0,0.0,22,58.8,50.0,71.2,19.5,14.6,0.0,0
19718,,Tunisia,34.0,9.0,2020-01-23,0.0,0.0,23,58.6,50.7,70.7,17.5,12.1,0.0,0
19719,,Tunisia,34.0,9.0,2020-01-24,0.0,0.0,24,54.8,46.9,70.2,17.8,5.4,0.0,0
19720,,Tunisia,34.0,9.0,2020-01-25,0.0,0.0,25,51.8,39.6,66.9,18.1,1.9,0.0,0
19721,,Tunisia,34.0,9.0,2020-01-26,0.0,0.0,26,54.0,37.9,70.7,16.7,2.9,0.0,0
19722,,Tunisia,34.0,9.0,2020-01-27,0.0,0.0,27,55.0,40.1,67.1,19.1,8,0.0,0
19723,,Tunisia,34.0,9.0,2020-01-28,0.0,0.0,28,52.6,39.4,65.5,19.9,4.1,0.0,0
19724,,Tunisia,34.0,9.0,2020-01-29,0.0,0.0,29,51.2,37.9,68.2,19.3,4.9,0.0,0
19725,,Tunisia,34.0,9.0,2020-01-30,0.0,0.0,30,52.9,40.8,69.6,19.6,4.5,0.0,0
19726,,Tunisia,34.0,9.0,2020-01-31,0.0,0.0,31,56.8,45.0,71.4,18.3,4.4,0.0,0
19727,,Tunisia,34.0,9.0,2020-02-01,0.0,0.0,32,56.0,38.7,73.8,17.0,3.6,0.0,0
19728,,Tunisia,34.0,9.0,2020-02-02,0.0,0.0,33,58.0,43.3,71.1,21.6,3.7,0.0,0
19729,,Tunisia,34.0,9.0,2020-02-03,0.0,0.0,34,56.1,41.0,74.5,22.5,4.4,0.0,0
19730,,Tunisia,34.0,9.0,2020-02-04,0.0,0.0,35,59.4,45.0,78.1,17.5,6.7,0.0,0
19731,,Tunisia,34.0,9.0,2020-02-05,0.0,0.0,36,60.4,47.8,66.4,14.5,9,0.0,0
19732,,Tunisia,34.0,9.0,2020-02-06,0.0,0.0,37,53.6,43.7,62.8,20.7,5.1,0.0,0
19733,,Tunisia,34.0,9.0,2020-02-07,0.0,0.0,38,50.4,36.5,62.2,24.0,6.5,0.0,0
19734,,Tunisia,34.0,9.0,2020-02-08,0.0,0.0,39,47.8,34.2,65.5,22.8,5,0.0,0
19735,,Tunisia,34.0,9.0,2020-02-09,0.0,0.0,40,52.1,34.7,70.2,25.4,2.7,0.0,0
19736,,Tunisia,34.0,9.0,2020-02-10,0.0,0.0,41,54.4,34.9,71.1,27.7,3.7,0.0,0
19737,,Tunisia,34.0,9.0,2020-02-11,0.0,0.0,42,52.9,35.2,74.3,23.0,6.4,0.0,0
19738,,Tunisia,34.0,9.0,2020-02-12,0.0,0.0,43,52.3,35.8,72.1,19.3,4.5,0.0,0
19739,,Tunisia,34.0,9.0,2020-02-13,0.0,0.0,44,56.3,46.4,67.8,18.2,1.9,0.0,0
19740,,Tunisia,34.0,9.0,2020-02-14,0.0,0.0,45,56.0,41.5,72.1,18.2,5.8,0.0,0
19741,,Tunisia,34.0,9.0,2020-02-15,0.0,0.0,46,59.3,47.8,73.6,21.1,3.4,0.0,0
19742,,Tunisia,34.0,9.0,2020-02-16,0.0,0.0,47,57.2,40.1,72.7,23.5,2.6,0.0,0
19743,,Tunisia,34.0,9.0,2020-02-17,0.0,0.0,48,56.3,47.8,66.2,22.4,4.5,0.0,0
19744,,Tunisia,34.0,9.0,2020-02-18,0.0,0.0,49,52.9,36.5,68.5,21.5,3.9,0.0,0
19745,,Tunisia,34.0,9.0,2020-02-19,0.0,0.0,50,52.9,35.8,70.7,21.3,2.5,0.0,0
19746,,Tunisia,34.0,9.0,2020-02-20,0.0,0.0,51,57.8,44.8,68.9,20.2,7,0.0,0
19747,,Tunisia,34.0,9.0,2020-02-21,0.0,0.0,52,54.2,38.7,68.9,21.3,3.4,0.0,0
19748,,Tunisia,34.0,9.0,2020-02-22,0.0,0.0,53,53.8,38.7,67.5,24.0,4.9,0.0,0
19749,,Tunisia,34.0,9.0,2020-02-23,0.0,0.0,54,57.9,48.6,69.6,27.4,7.1,0.0,0
19750,,Tunisia,34.0,9.0,2020-02-24,0.0,0.0,55,54.4,40.1,71.4,22.5,6.6,0.0,0
19751,,Tunisia,34.0,9.0,2020-02-25,0.0,0.0,56,57.4,39.2,75.0,15.5,5.1,0.0,0
19752,,Tunisia,34.0,9.0,2020-02-26,0.0,0.0,57,58.8,42.1,80.4,9.8,3.3,0.0,0
19753,,Tunisia,34.0,9.0,2020-02-27,0.0,0.0,58,62.5,50.4,74.5,14.5,9.8,0.0,0
19754,,Tunisia,34.0,9.0,2020-02-28,0.0,0.0,59,59.0,44.1,76.6,16.8,5.1,0.0,0
19755,,Tunisia,34.0,9.0,2020-02-29,0.0,0.0,60,59.9,41.9,78.1,15.4,5.1,0.0,0
19756,,Tunisia,34.0,9.0,2020-03-01,0.0,0.0,61,61.9,45.0,81.9,12.1,4.9,0.0,0
19757,,Tunisia,34.0,9.0,2020-03-02,0.0,0.0,62,66.8,47.8,81.7,8.7,9,0.0,0
19758,,Tunisia,34.0,9.0,2020-03-03,0.0,0.0,63,62.4,54.5,70.3,9.2,9,0.0,0
19759,,Tunisia,34.0,9.0,2020-03-04,1.0,0.0,64,64.9,50.0,77.4,9.1,10.4,0.0,0
19760,,Tunisia,34.0,9.0,2020-03-05,1.0,0.0,65,61.3,46.8,78.1,11.0,5.9,0.0,0
19761,,Tunisia,34.0,9.0,2020-03-06,1.0,0.0,66,63.3,51.6,77.0,4.8,7,0.0,0
19762,,Tunisia,34.0,9.0,2020-03-07,1.0,0.0,67,60.7,54.5,68.0,10.6,12,0.0,0
19763,,Tunisia,34.0,9.0,2020-03-08,2.0,0.0,68,56.6,40.5,68.5,16.8,5.1,0.0,0
19764,,Tunisia,34.0,9.0,2020-03-09,2.0,0.0,69,56.5,38.3,70.2,14.7,6.9,0.0,0
19765,,Tunisia,34.0,9.0,2020-03-10,5.0,0.0,70,58.7,50.2,67.3,12.0,8.5,0.0,0
19766,,Tunisia,34.0,9.0,2020-03-11,7.0,0.0,71,57.7,40.5,70.7,19.0,3.1,0.0,0
19767,,Tunisia,34.0,9.0,2020-03-12,7.0,0.0,72,59.0,41.9,74.7,19.3,4,0.0,0
19768,,Tunisia,34.0,9.0,2020-03-13,16.0,0.0,73,63.4,46.4,75.7,981.3,7.2,0.0,0
19769,,Tunisia,34.0,9.0,2020-03-14,18.0,0.0,74,68.4,44.1,80.8,10.5,5.5,0.0,0
19770,,Tunisia,34.0,9.0,2020-03-15,18.0,0.0,75,66.7,53.6,79.3,12.1,8.5,0.0,0
19771,,Tunisia,34.0,9.0,2020-03-16,20.0,0.0,76,62.0,54.7,73.8,12.3,18.2,0.0,0
19772,,Tunisia,34.0,9.0,2020-03-17,24.0,0.0,77,62.1,59.4,66.7,13.9,21.2,0.0,0
19773,,Tunisia,34.0,9.0,2020-03-18,29.0,0.0,78,62.0,58.1,69.6,14.7,19.6,0.0,0
19774,,Tunisia,34.0,9.0,2020-03-19,39.0,1.0,79,60.4,55.2,68.2,14.7,15.9,0.0,0
19775,,Tunisia,34.0,9.0,2020-03-20,54.0,1.0,80,61.2,54.3,71.2,9.2,21.6,0.0,0
19776,,Tunisia,34.0,9.0,2020-03-21,60.0,1.0,81,63.1,58.3,69.3,999.1,13.9,0.0,0
19777,,Tunisia,34.0,9.0,2020-03-22,75.0,3.0,82,62.5,45.0,75.9,4.2,3.9,0.0,0
19778,,Tunisia,34.0,9.0,2020-03-23,89.0,3.0,83,62.5,45.0,75.9,4.2,3.9,0.0,0
19779,,Tunisia,34.0,9.0,2020-03-24,114.0,4.0,84,62.5,45.0,75.9,4.2,3.9,0.0,0
19810,,Turkey,38.9637,35.2433,2020-01-22,0.0,0.0,22,28.2,15.8,35.6,999.9,1.9,0.0,0
19811,,Turkey,38.9637,35.2433,2020-01-23,0.0,0.0,23,27.7,15.6,41.7,999.9,5.6,0.03,1
19812,,Turkey,38.9637,35.2433,2020-01-24,0.0,0.0,24,24.2,15.8,30.6,999.9,6.1,0.02,1
19813,,Turkey,38.9637,35.2433,2020-01-25,0.0,0.0,25,23.5,11.7,39.7,999.9,1.5,0.0,0
19814,,Turkey,38.9637,35.2433,2020-01-26,0.0,0.0,26,29.8,15.1,50.2,999.9,2.9,0.0,0
19815,,Turkey,38.9637,35.2433,2020-01-27,0.0,0.0,27,32.5,16.9,49.1,999.9,3,0.0,0
19816,,Turkey,38.9637,35.2433,2020-01-28,0.0,0.0,28,38.0,26.1,46.6,999.9,1.7,0.0,0
19817,,Turkey,38.9637,35.2433,2020-01-29,0.0,0.0,29,38.7,30.2,48.7,999.9,2.3,0.01,1
19818,,Turkey,38.9637,35.2433,2020-01-30,0.0,0.0,30,38.8,26.6,53.6,999.9,6,0.0,1
19819,,Turkey,38.9637,35.2433,2020-01-31,0.0,0.0,31,28.3,17.6,32.2,999.9,6.7,0.57,1
19820,,Turkey,38.9637,35.2433,2020-02-01,0.0,0.0,32,28.5,17.1,33.8,999.9,2.9,0.06,1
19821,,Turkey,38.9637,35.2433,2020-02-02,0.0,0.0,33,32.8,24.8,39.2,999.9,0.4,0.07,0
19822,,Turkey,38.9637,35.2433,2020-02-03,0.0,0.0,34,35.3,23.5,44.6,999.9,1.7,0.0,1
19823,,Turkey,38.9637,35.2433,2020-02-04,0.0,0.0,35,38.7,32.0,43.3,999.9,5.7,0.08,1
19824,,Turkey,38.9637,35.2433,2020-02-05,0.0,0.0,36,46.9,31.5,57.2,999.9,14.5,0.25,1
19825,,Turkey,38.9637,35.2433,2020-02-06,0.0,0.0,37,46.2,33.8,53.8,999.9,15.5,0.0,1
19826,,Turkey,38.9637,35.2433,2020-02-07,0.0,0.0,38,33.9,26.6,42.4,999.9,4.4,0.61,1
19827,,Turkey,38.9637,35.2433,2020-02-08,0.0,0.0,39,20.1,6.8,26.6,999.9,9.9,0.36,1
19828,,Turkey,38.9637,35.2433,2020-02-09,0.0,0.0,40,15.4,5.0,21.2,999.9,7.9,0.01,1
19829,,Turkey,38.9637,35.2433,2020-02-10,0.0,0.0,41,13.0,-2.2,19.8,999.9,6.3,0.07,1
19830,,Turkey,38.9637,35.2433,2020-02-11,0.0,0.0,42,12.7,-2.9,23.0,999.9,3.4,0.0,1
19831,,Turkey,38.9637,35.2433,2020-02-12,0.0,0.0,43,30.1,19.6,36.7,999.9,2.3,0.15,1
19832,,Turkey,38.9637,35.2433,2020-02-13,0.0,0.0,44,30.3,15.8,35.6,999.9,3.4,0.65,1
19833,,Turkey,38.9637,35.2433,2020-02-14,0.0,0.0,45,20.6,7.0,28.9,999.9,8.1,0.13,0
19834,,Turkey,38.9637,35.2433,2020-02-15,0.0,0.0,46,28.3,22.3,32.2,999.9,10.4,0.0,0
19835,,Turkey,38.9637,35.2433,2020-02-16,0.0,0.0,47,30.2,19.4,36.9,999.9,4.7,0.0,0
19836,,Turkey,38.9637,35.2433,2020-02-17,0.0,0.0,48,23.3,13.5,33.8,999.9,4.6,0.0,0
19837,,Turkey,38.9637,35.2433,2020-02-18,0.0,0.0,49,26.3,13.5,41.0,999.9,2.7,0.0,0
19838,,Turkey,38.9637,35.2433,2020-02-19,0.0,0.0,50,28.7,17.6,39.2,999.9,3.9,0.0,0
19839,,Turkey,38.9637,35.2433,2020-02-20,0.0,0.0,51,27.0,19.0,35.6,999.9,6.5,0.0,0
19840,,Turkey,38.9637,35.2433,2020-02-21,0.0,0.0,52,37.2,24.3,50.2,999.9,10,0.0,1
19841,,Turkey,38.9637,35.2433,2020-02-22,0.0,0.0,53,40.5,33.4,48.2,999.9,2.4,0.0,1
19842,,Turkey,38.9637,35.2433,2020-02-23,0.0,0.0,54,40.8,30.2,52.2,999.9,3.5,0.01,1
19843,,Turkey,38.9637,35.2433,2020-02-24,0.0,0.0,55,41.7,29.3,54.3,999.9,3.6,0.0,1
19844,,Turkey,38.9637,35.2433,2020-02-25,0.0,0.0,56,38.8,24.8,47.1,999.9,5.7,0.02,1
19845,,Turkey,38.9637,35.2433,2020-02-26,0.0,0.0,57,37.8,22.6,57.2,999.9,2.7,0.0,0
19846,,Turkey,38.9637,35.2433,2020-02-27,0.0,0.0,58,43.1,27.5,57.9,999.9,3.4,0.0,0
19847,,Turkey,38.9637,35.2433,2020-02-28,0.0,0.0,59,47.9,39.2,58.3,999.9,5,0.0,1
19848,,Turkey,38.9637,35.2433,2020-02-29,0.0,0.0,60,43.9,37.8,55.4,999.9,7,0.21,1
19849,,Turkey,38.9637,35.2433,2020-03-01,0.0,0.0,61,38.2,28.4,44.6,999.9,4.8,0.0,1
19850,,Turkey,38.9637,35.2433,2020-03-02,0.0,0.0,62,37.9,23.0,54.1,999.9,3.4,0.0,0
19851,,Turkey,38.9637,35.2433,2020-03-03,0.0,0.0,63,44.8,26.6,63.9,999.9,3.4,0.0,0
19852,,Turkey,38.9637,35.2433,2020-03-04,0.0,0.0,64,48.9,31.3,67.3,999.9,5.4,0.0,0
19853,,Turkey,38.9637,35.2433,2020-03-05,0.0,0.0,65,50.1,29.8,61.0,999.9,7.5,0.0,0
19854,,Turkey,38.9637,35.2433,2020-03-06,0.0,0.0,66,53.0,41.0,60.3,999.9,8.6,0.0,0
19855,,Turkey,38.9637,35.2433,2020-03-07,0.0,0.0,67,47.3,30.9,63.5,999.9,2.2,0.0,0
19856,,Turkey,38.9637,35.2433,2020-03-08,0.0,0.0,68,49.8,30.6,68.7,999.9,3.9,0.0,0
19857,,Turkey,38.9637,35.2433,2020-03-09,0.0,0.0,69,56.1,36.0,71.8,999.9,11.8,0.0,0
19858,,Turkey,38.9637,35.2433,2020-03-10,0.0,0.0,70,55.3,33.8,66.4,999.9,11.8,0.0,0
19859,,Turkey,38.9637,35.2433,2020-03-11,1.0,0.0,71,47.7,26.8,64.9,999.9,3.3,0.0,0
19860,,Turkey,38.9637,35.2433,2020-03-12,1.0,0.0,72,54.2,37.2,66.2,999.9,6.7,0.0,1
19861,,Turkey,38.9637,35.2433,2020-03-13,5.0,0.0,73,54.0,48.2,63.1,891.1,10.3,0.01,1
19862,,Turkey,38.9637,35.2433,2020-03-14,5.0,0.0,74,49.4,41.0,58.8,892.4,4.9,0.02,1
19863,,Turkey,38.9637,35.2433,2020-03-15,6.0,0.0,75,51.6,35.2,68.2,999.9,3.8,0.02,1
19864,,Turkey,38.9637,35.2433,2020-03-16,18.0,0.0,76,37.6,26.6,47.1,999.9,7.2,0.31,1
19865,,Turkey,38.9637,35.2433,2020-03-17,47.0,1.0,77,26.2,24.4,28.9,999.9,9.9,0.35,1
19866,,Turkey,38.9637,35.2433,2020-03-18,98.0,1.0,78,26.6,24.4,30.2,999.9,1.3,0.16,1
19867,,Turkey,38.9637,35.2433,2020-03-19,192.0,3.0,79,31.0,23.9,36.3,999.9,1.7,0.16,1
19868,,Turkey,38.9637,35.2433,2020-03-20,359.0,4.0,80,34.8,31.3,41.2,999.9,4.9,0.29,1
19869,,Turkey,38.9637,35.2433,2020-03-21,670.0,9.0,81,36.9,27.3,46.6,999.9,2.8,0.06,0
19870,,Turkey,38.9637,35.2433,2020-03-22,1236.0,30.0,82,40.0,24.1,54.7,999.9,1.8,0.0,1
19871,,Turkey,38.9637,35.2433,2020-03-23,1529.0,37.0,83,40.0,24.1,54.7,999.9,1.8,0.0,1
19872,,Turkey,38.9637,35.2433,2020-03-24,1872.0,44.0,84,40.0,24.1,54.7,999.9,1.8,0.0,1
19903,Alabama,US,32.3182,-86.9023,2020-01-22,0.0,0.0,22,33.7,21.6,48.9,999.9,2.5,0.0,0
19904,Alabama,US,32.3182,-86.9023,2020-01-23,0.0,0.0,23,41.5,37.9,46.2,999.9,2.8,0.0,0
19905,Alabama,US,32.3182,-86.9023,2020-01-24,0.0,0.0,24,51.6,45.9,61.0,999.9,4.9,0.87,0
19906,Alabama,US,32.3182,-86.9023,2020-01-25,0.0,0.0,25,43.1,29.5,57.0,999.9,5.4,0.02,0
19907,Alabama,US,32.3182,-86.9023,2020-01-26,0.0,0.0,26,42.5,31.6,53.8,999.9,2,0.0,0
19908,Alabama,US,32.3182,-86.9023,2020-01-27,0.0,0.0,27,49.1,45.3,56.7,999.9,3.7,0.06,0
19909,Alabama,US,32.3182,-86.9023,2020-01-28,0.0,0.0,28,44.2,32.9,62.6,999.9,1.3,0.02,0
19910,Alabama,US,32.3182,-86.9023,2020-01-29,0.0,0.0,29,46.5,41.0,58.5,999.9,2.7,0.0,0
19911,Alabama,US,32.3182,-86.9023,2020-01-30,0.0,0.0,30,44.2,30.4,60.3,999.9,1.7,0.25,0
19912,Alabama,US,32.3182,-86.9023,2020-01-31,0.0,0.0,31,48.1,41.2,56.7,999.9,2.9,0.0,0
19913,Alabama,US,32.3182,-86.9023,2020-02-01,0.0,0.0,32,48.7,45.7,52.9,999.9,4.3,0.0,0
19914,Alabama,US,32.3182,-86.9023,2020-02-02,0.0,0.0,33,47.1,30.6,67.6,999.9,5,0.0,0
19915,Alabama,US,32.3182,-86.9023,2020-02-03,0.0,0.0,34,53.3,37.0,73.6,999.9,4.1,0.0,0
19916,Alabama,US,32.3182,-86.9023,2020-02-04,0.0,0.0,35,62.5,54.9,72.3,999.9,6.3,0.0,0
19917,Alabama,US,32.3182,-86.9023,2020-02-05,0.0,0.0,36,66.5,63.9,72.1,999.9,8.3,0.09,0
19918,Alabama,US,32.3182,-86.9023,2020-02-06,0.0,0.0,37,62.0,46.8,74.3,999.9,9.9,0.51,0
