Id,Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,country+province,Lat,Long,day_from_jan_first,temp,min,max,stp,wdsp,prcp,fog
22650,22651,Arizona,US,2020-03-12,9.0,0.0,US-Arizona,33.729800000000026,-111.4312,72,65.6,60.1,72.0,962.5,4.6,0.64,1
22651,22652,Arizona,US,2020-03-13,9.0,0.0,US-Arizona,33.729800000000026,-111.4312,73,60.1,52.0,72.0,960.9,7.2,0.25,1
22652,22653,Arizona,US,2020-03-14,12.0,0.0,US-Arizona,33.729800000000026,-111.4312,74,58.5,50.0,71.1,967.5,5.4,0.13,0
22653,22654,Arizona,US,2020-03-15,13.0,0.0,US-Arizona,33.729800000000026,-111.4312,75,63.3,50.0,75.0,967.4,4.9,0.0,0
22654,22655,Arizona,US,2020-03-16,18.0,0.0,US-Arizona,33.729800000000026,-111.4312,76,64.4,53.1,77.0,965.6,4.1,0.0,0
22655,22656,Arizona,US,2020-03-17,20.0,0.0,US-Arizona,33.729800000000026,-111.4312,77,64.9,53.1,77.0,962.7,2.9,0.0,0
22656,22657,Arizona,US,2020-03-18,27.0,0.0,US-Arizona,33.729800000000026,-111.4312,78,61.0,52.0,73.9,960.3,6.1,0.0,1
22657,22658,Arizona,US,2020-03-19,45.0,0.0,US-Arizona,33.729800000000026,-111.4312,79,53.1,48.9,66.0,964.8,8,0.55,1
22658,22659,Arizona,US,2020-03-20,78.0,0.0,US-Arizona,33.729800000000026,-111.4312,80,57.3,48.0,69.1,970.6,5.5,0.04,0
22659,22660,Arizona,US,2020-03-21,118.0,1.0,US-Arizona,33.729800000000026,-111.4312,81,62.1,48.0,72.0,967.9,3.4,0.0,0
22660,22661,Arizona,US,2020-03-22,152.0,2.0,US-Arizona,33.729800000000026,-111.4312,82,62.2,50.0,73.0,968.2,3.7,0.0,0
22661,22662,Arizona,US,2020-03-23,235.0,2.0,US-Arizona,33.729800000000026,-111.4312,83,65.6,52.0,75.0,966.5,4.7,0.0,0
22662,22663,Arizona,US,2020-03-24,326.0,5.0,US-Arizona,33.729800000000026,-111.4312,84,64.1,52.0,75.0,967.8,4.7,0.0,0
22663,22664,Arizona,US,2020-03-25,401.0,6.0,US-Arizona,33.729800000000026,-111.4312,85,65.0,52.0,75.0,964.8,3.1,0.0,0
22664,22665,Arizona,US,2020-03-26,508.0,8.0,US-Arizona,33.729800000000026,-111.4312,86,69.0,64.9,73.9,960.4,4.1,0.0,0
22700,22701,Arkansas,US,2020-01-22,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,22,31.4,27.3,37.4,15.0,3.2,0.0,1
22701,22702,Arkansas,US,2020-01-23,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,23,38.0,33.8,42.8,5.1,3.9,0.89,1
22702,22703,Arkansas,US,2020-01-24,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,24,39.5,33.4,44.1,3.3,7.6,0.34,0
22703,22704,Arkansas,US,2020-01-25,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,25,40.7,27.1,54.3,8.9,4.1,0.0,0
22704,22705,Arkansas,US,2020-01-26,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,26,47.8,43.9,52.7,5.9,3.5,0.15,1
22705,22706,Arkansas,US,2020-01-27,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,27,47.0,41.0,59.7,4.5,1.4,0.08,1
22706,22707,Arkansas,US,2020-01-28,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,28,40.1,34.9,50.7,4.9,3,0.0,1
22707,22708,Arkansas,US,2020-01-29,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,29,41.1,39.2,43.2,4.7,7.2,0.29,1
22708,22709,Arkansas,US,2020-01-30,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,30,39.8,38.1,42.4,9.5,4.7,0.07,0
22709,22710,Arkansas,US,2020-01-31,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,31,42.8,39.0,51.1,9.0,2.4,0.01,1
22710,22711,Arkansas,US,2020-02-01,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,32,45.6,31.5,57.7,9.3,4.9,0.0,0
22711,22712,Arkansas,US,2020-02-02,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,33,48.5,29.8,75.9,5.2,3.8,0.0,0
22712,22713,Arkansas,US,2020-02-03,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,34,56.7,45.0,68.0,999.6,6.3,0.0,0
22713,22714,Arkansas,US,2020-02-04,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,35,62.3,57.9,64.9,997.6,5.9,0.05,1
22714,22715,Arkansas,US,2020-02-05,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,36,43.2,38.5,57.9,999.1,7.1,0.04,1
22715,22716,Arkansas,US,2020-02-06,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,37,37.3,34.9,39.4,993.8,5.4,0.46,1
22716,22717,Arkansas,US,2020-02-07,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,38,35.9,25.0,55.4,999.2,3.6,0.0,1
22717,22718,Arkansas,US,2020-02-08,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,39,39.3,26.4,57.4,10.1,2.7,0.0,0
22718,22719,Arkansas,US,2020-02-09,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,40,53.2,46.2,68.0,9.3,6.9,0.0,1
22719,22720,Arkansas,US,2020-02-10,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,41,55.9,47.8,62.6,4.3,5,0.56,1
22720,22721,Arkansas,US,2020-02-11,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,42,43.4,39.7,48.2,8.4,7.1,0.55,1
22721,22722,Arkansas,US,2020-02-12,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,43,41.0,38.5,43.7,3.3,4.6,0.27,1
22722,22723,Arkansas,US,2020-02-13,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,44,42.3,38.7,45.0,6.2,6.3,1.06,1
22723,22724,Arkansas,US,2020-02-14,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,45,30.4,21.7,39.4,21.1,5.9,0.01,0
22724,22725,Arkansas,US,2020-02-15,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,46,35.7,22.3,55.6,15.7,3.2,0.0,0
22725,22726,Arkansas,US,2020-02-16,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,47,51.1,43.3,61.2,7.2,2.9,0.0,1
22726,22727,Arkansas,US,2020-02-17,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,48,55.0,51.6,62.6,2.2,5.6,0.01,1
22727,22728,Arkansas,US,2020-02-18,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,49,55.5,43.7,62.6,4.7,5.9,0.29,1
22728,22729,Arkansas,US,2020-02-19,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,50,43.1,34.5,51.1,17.0,9.9,0.62,0
22729,22730,Arkansas,US,2020-02-20,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,51,42.2,33.4,48.0,19.0,9.2,0.06,1
22730,22731,Arkansas,US,2020-02-21,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,52,34.3,24.4,44.4,26.5,5.2,0.08,0
22731,22732,Arkansas,US,2020-02-22,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,53,32.6,19.8,52.0,19.6,2.4,0.0,0
22732,22733,Arkansas,US,2020-02-23,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,54,46.1,44.2,48.9,10.5,3.4,0.0,1
22733,22734,Arkansas,US,2020-02-24,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,55,53.9,46.4,69.4,996.5,7.7,0.32,1
22734,22735,Arkansas,US,2020-02-25,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,56,51.8,48.2,55.9,998.5,7.1,0.16,0
22735,22736,Arkansas,US,2020-02-26,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,57,43.0,38.5,51.3,8.8,7.4,0.0,1
22736,22737,Arkansas,US,2020-02-27,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,58,37.7,23.0,53.8,14.7,5.8,0.0,0
22737,22738,Arkansas,US,2020-02-28,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,59,46.8,33.8,60.1,11.3,7.6,0.0,0
22738,22739,Arkansas,US,2020-02-29,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,60,46.2,29.3,65.5,12.4,2.9,0.0,0
22739,22740,Arkansas,US,2020-03-01,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,61,57.4,45.3,67.6,3.6,7.3,0.0,1
22740,22741,Arkansas,US,2020-03-02,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,62,66.0,61.5,73.9,998.0,8.1,0.0,0
22741,22742,Arkansas,US,2020-03-03,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,63,61.3,47.3,70.3,997.7,5.3,0.04,1
22742,22743,Arkansas,US,2020-03-04,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,64,56.6,51.4,62.2,3.1,1.6,0.0,1
22743,22744,Arkansas,US,2020-03-05,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,65,57.6,47.5,71.4,7.5,4.1,0.0,0
22744,22745,Arkansas,US,2020-03-06,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,66,55.1,44.4,67.6,17.5,7.9,0.0,0
22745,22746,Arkansas,US,2020-03-07,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,67,44.5,29.3,61.7,20.6,2.6,0.0,0
22746,22747,Arkansas,US,2020-03-08,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,68,48.2,30.0,68.7,16.6,3.4,0.0,0
22747,22748,Arkansas,US,2020-03-09,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,69,58.7,56.1,64.2,11.8,6.1,0.0,1
22748,22749,Arkansas,US,2020-03-10,0.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,70,60.4,51.8,65.7,11.0,6.9,0.41,1
22749,22750,Arkansas,US,2020-03-11,1.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,71,53.3,42.8,69.1,6.7,2.9,0.07,1
22750,22751,Arkansas,US,2020-03-12,6.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,72,62.6,54.0,75.7,999.0,6.8,0.42,0
22751,22752,Arkansas,US,2020-03-13,6.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,73,61.0,50.7,73.0,7.6,10,0.0,1
22752,22753,Arkansas,US,2020-03-14,12.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,74,47.0,44.2,50.2,11.9,7.2,0.11,1
22753,22754,Arkansas,US,2020-03-15,16.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,75,45.3,42.4,49.1,17.4,7.9,1.89,1
22754,22755,Arkansas,US,2020-03-16,22.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,76,43.3,40.8,48.2,14.7,4.5,0.67,1
22755,22756,Arkansas,US,2020-03-17,22.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,77,50.1,46.4,57.2,11.8,3.2,0.27,1
22756,22757,Arkansas,US,2020-03-18,33.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,78,55.7,50.0,71.6,7.6,4.8,0.35,1
22757,22758,Arkansas,US,2020-03-19,62.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,79,68.7,64.0,75.6,4.3,5.9,0.39,1
22758,22759,Arkansas,US,2020-03-20,96.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,80,65.6,55.9,74.3,7.8,7.3,0.07,1
22759,22760,Arkansas,US,2020-03-21,122.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,81,47.9,42.6,55.8,18.7,7.2,0.0,0
22760,22761,Arkansas,US,2020-03-22,165.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,82,46.4,43.7,49.1,12.7,5,0.0,1
22761,22762,Arkansas,US,2020-03-23,192.0,0.0,US-Arkansas,34.96970000000005,-92.37309999999988,83,52.2,47.3,63.1,8.5,3.6,0.27,1
22762,22763,Arkansas,US,2020-03-24,219.0,2.0,US-Arkansas,34.96970000000005,-92.37309999999988,84,61.0,53.6,78.3,0.7,4.8,0.19,1
22763,22764,Arkansas,US,2020-03-25,280.0,2.0,US-Arkansas,34.96970000000005,-92.37309999999988,85,56.3,50.2,74.5,2.8,5.6,0.0,0
22764,22765,Arkansas,US,2020-03-26,335.0,2.0,US-Arkansas,34.96970000000005,-92.37309999999988,86,52.5,50.0,56.5,0.8,2.8,0.0,0
22800,22801,California,US,2020-01-22,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,22,52.4,39.9,64.0,14.4,1.8,0.0,0
22801,22802,California,US,2020-01-23,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,23,50.6,41.0,64.0,15.5,2.4,0.0,1
22802,22803,California,US,2020-01-24,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,24,51.2,41.0,63.0,12.6,1.2,0.0,1
22803,22804,California,US,2020-01-25,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,25,51.8,44.1,64.0,12.7,2,0.0,1
22804,22805,California,US,2020-01-26,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,26,54.1,45.0,66.9,12.6,3.2,0.0,1
22805,22806,California,US,2020-01-27,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,27,52.6,39.0,66.9,17.9,3.6,0.0,0
22806,22807,California,US,2020-01-28,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,28,48.6,37.4,62.1,19.0,2.8,0.0,1
22807,22808,California,US,2020-01-29,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,29,50.5,37.9,63.0,15.0,3.9,0.0,0
22808,22809,California,US,2020-01-30,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,30,45.9,35.1,62.1,15.0,1.4,0.0,1
22809,22810,California,US,2020-01-31,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,31,48.8,35.1,64.9,17.4,1.8,0.0,1
22810,22811,California,US,2020-02-01,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,32,49.3,37.0,69.1,18.1,1,0.0,1
22811,22812,California,US,2020-02-02,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,33,50.0,37.0,69.1,10.2,2.7,0.0,1
22812,22813,California,US,2020-02-03,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,34,46.0,36.0,64.0,8.6,9.4,0.0,0
22813,22814,California,US,2020-02-04,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,35,39.6,26.1,55.0,13.2,2.4,0.0,0
22814,22815,California,US,2020-02-05,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,36,39.6,26.1,57.0,16.3,1.7,0.0,0
22815,22816,California,US,2020-02-06,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,37,43.8,28.0,62.1,14.1,1.2,0.0,0
22816,22817,California,US,2020-02-07,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,38,46.4,30.9,68.0,12.1,1.6,0.0,0
22817,22818,California,US,2020-02-08,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,39,48.4,32.0,69.1,9.8,1.7,0.0,0
22818,22819,California,US,2020-02-09,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,40,50.9,33.1,69.1,4.2,5.4,0.0,0
22819,22820,California,US,2020-02-10,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,41,43.3,28.9,63.0,6.5,2.2,0.0,0
22820,22821,California,US,2020-02-11,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,42,46.2,28.9,66.9,9.3,1.9,0.0,0
22821,22822,California,US,2020-02-12,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,43,48.3,30.9,69.1,9.3,1.7,0.0,0
22822,22823,California,US,2020-02-13,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,44,50.1,32.0,73.0,8.8,1.5,0.0,0
22823,22824,California,US,2020-02-14,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,45,52.5,34.0,73.0,9.1,3.6,0.0,1
22824,22825,California,US,2020-02-15,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,46,52.6,37.0,70.0,12.8,1.3,0.0,1
22825,22826,California,US,2020-02-16,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,47,54.5,37.0,72.0,13.4,2.5,0.0,0
22826,22827,California,US,2020-02-17,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,48,54.7,39.0,72.0,10.0,3.1,0.0,0
22827,22828,California,US,2020-02-18,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,49,52.0,37.9,70.0,8.5,2.2,0.0,1
22828,22829,California,US,2020-02-19,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,50,52.6,37.0,70.0,9.2,2.2,0.0,0
22829,22830,California,US,2020-02-20,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,51,51.3,33.8,73.9,10.8,1.5,0.0,0
22830,22831,California,US,2020-02-21,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,52,56.6,34.0,75.0,9.2,3.6,0.0,0
22831,22832,California,US,2020-02-22,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,53,58.8,43.0,72.0,6.3,4.5,0.0,1
22832,22833,California,US,2020-02-23,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,54,49.6,39.0,66.9,13.8,3.1,0.0,1
22833,22834,California,US,2020-02-24,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,55,54.2,39.0,66.9,18.1,3.9,0.0,0
22834,22835,California,US,2020-02-25,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,56,54.9,39.2,73.0,16.3,1.3,0.0,1
22835,22836,California,US,2020-02-26,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,57,57.0,39.2,80.1,17.3,2,0.0,1
22836,22837,California,US,2020-02-27,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,58,58.0,39.9,80.1,15.1,1.5,0.0,0
22837,22838,California,US,2020-02-28,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,59,59.3,41.0,78.1,12.0,2.6,0.0,0
22838,22839,California,US,2020-02-29,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,60,60.3,46.9,78.1,7.4,2.3,0.0,0
22839,22840,California,US,2020-03-01,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,61,56.5,48.0,75.9,5.5,6.1,0.0,0
22840,22841,California,US,2020-03-02,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,62,49.1,35.1,64.9,6.6,4.8,0.0,0
22841,22842,California,US,2020-03-03,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,63,51.4,35.1,73.0,8.2,1.9,0.0,0
22842,22843,California,US,2020-03-04,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,64,55.4,36.0,79.0,8.9,1.4,0.0,0
22843,22844,California,US,2020-03-05,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,65,59.1,39.0,82.0,10.1,2,0.0,0
22844,22845,California,US,2020-03-06,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,66,62.3,42.1,82.0,6.9,3.6,0.0,0
22845,22846,California,US,2020-03-07,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,67,57.8,46.9,79.0,4.7,3.9,0.0,0
22846,22847,California,US,2020-03-08,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,68,51.8,37.9,64.9,6.3,3.9,0.0,1
22847,22848,California,US,2020-03-09,0.0,0.0,US-California,36.11619999999998,-119.6815999999999,69,55.1,37.9,68.0,9.5,2.3,0.0,0
22848,22849,California,US,2020-03-10,144.0,2.0,US-California,36.11619999999998,-119.6815999999999,70,58.5,42.1,70.0,7.7,4.4,0.0,1
22849,22850,California,US,2020-03-11,177.0,3.0,US-California,36.11619999999998,-119.6815999999999,71,57.3,46.0,70.0,8.6,2.8,0.28,1
22850,22851,California,US,2020-03-12,221.0,4.0,US-California,36.11619999999998,-119.6815999999999,72,57.1,44.1,73.9,4.2,1.3,0.01,1
22851,22852,California,US,2020-03-13,282.0,4.0,US-California,36.11619999999998,-119.6815999999999,73,61.3,44.1,73.9,998.2,6.3,0.0,0
22852,22853,California,US,2020-03-14,340.0,5.0,US-California,36.11619999999998,-119.6815999999999,74,57.9,53.1,69.1,6.3,5.2,0.0,1
22853,22854,California,US,2020-03-15,426.0,6.0,US-California,36.11619999999998,-119.6815999999999,75,55.3,46.0,64.9,8.4,7.1,0.01,0
22854,22855,California,US,2020-03-16,557.0,7.0,US-California,36.11619999999998,-119.6815999999999,76,51.7,45.0,64.0,5.8,4.8,0.09,1
22855,22856,California,US,2020-03-17,698.0,12.0,US-California,36.11619999999998,-119.6815999999999,77,43.6,33.1,57.9,6.4,2.3,0.73,1
22856,22857,California,US,2020-03-18,751.0,13.0,US-California,36.11619999999998,-119.6815999999999,78,48.9,33.1,61.0,4.3,3.9,0.0,0
22857,22858,California,US,2020-03-19,952.0,18.0,US-California,36.11619999999998,-119.6815999999999,79,51.5,37.0,61.0,5.8,5.4,0.0,1
22858,22859,California,US,2020-03-20,1177.0,23.0,US-California,36.11619999999998,-119.6815999999999,80,49.5,39.0,66.0,12.9,2.8,0.01,0
22859,22860,California,US,2020-03-21,1364.0,24.0,US-California,36.11619999999998,-119.6815999999999,81,55.0,39.0,66.0,12.0,5,0.1,1
22860,22861,California,US,2020-03-22,1646.0,30.0,US-California,36.11619999999998,-119.6815999999999,82,55.7,44.1,69.1,10.5,2.6,0.07,1
22861,22862,California,US,2020-03-23,2108.0,39.0,US-California,36.11619999999998,-119.6815999999999,83,57.3,44.1,69.1,8.9,4,0.65,1
22862,22863,California,US,2020-03-24,2538.0,50.0,US-California,36.11619999999998,-119.6815999999999,84,55.3,50.0,66.0,12.3,4.5,0.04,1
22863,22864,California,US,2020-03-25,2998.0,65.0,US-California,36.11619999999998,-119.6815999999999,85,51.8,46.9,60.1,9.8,4.8,0.04,1
22864,22865,California,US,2020-03-26,3899.0,81.0,US-California,36.11619999999998,-119.6815999999999,86,46.2,44.1,48.9,7.7,4.8,0.13,1
22900,22901,Colorado,US,2020-01-22,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,22,23.2,17.6,28.4,663.5,6,99.99,1
22901,22902,Colorado,US,2020-01-23,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,23,16.9,12.2,23.0,666.0,8.7,99.99,1
22902,22903,Colorado,US,2020-01-24,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,24,21.9,15.8,32.0,667.2,8.5,0.0,0
22903,22904,Colorado,US,2020-01-25,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,25,23.1,17.6,28.4,666.4,7.4,0.0,0
22904,22905,Colorado,US,2020-01-26,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,26,24.7,19.4,33.8,667.8,6.5,0.0,0
22905,22906,Colorado,US,2020-01-27,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,27,26.0,21.2,32.0,665.9,4.9,99.99,1
22906,22907,Colorado,US,2020-01-28,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,28,15.9,8.6,26.6,665.7,9.1,99.99,1
22907,22908,Colorado,US,2020-01-29,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,29,19.1,15.8,23.0,665.4,3.6,99.99,1
22908,22909,Colorado,US,2020-01-30,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,30,14.1,10.4,23.0,663.8,7.8,99.99,1
22909,22910,Colorado,US,2020-01-31,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,31,15.1,5.0,28.4,667.3,11.6,0.0,0
22910,22911,Colorado,US,2020-02-01,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,32,28.6,21.2,37.4,674.2,9.9,0.0,0
22911,22912,Colorado,US,2020-02-02,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,33,32.8,26.6,42.8,671.7,11.2,0.0,0
22912,22913,Colorado,US,2020-02-03,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,34,24.8,14.0,35.6,656.5,10,99.99,1
22913,22914,Colorado,US,2020-02-04,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,35,1.5,-4.0,14.0,653.9,6.4,99.99,1
22914,22915,Colorado,US,2020-02-05,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,36,4.4,-4.0,10.4,655.3,5.2,99.99,1
22915,22916,Colorado,US,2020-02-06,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,37,8.1,1.4,21.2,654.4,13.2,0.0,0
22916,22917,Colorado,US,2020-02-07,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,38,17.1,14.0,21.2,656.6,8,99.99,1
22917,22918,Colorado,US,2020-02-08,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,39,24.2,19.4,32.0,662.4,12.2,99.99,1
22918,22919,Colorado,US,2020-02-09,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,40,19.3,10.4,26.6,661.0,9.7,99.99,1
22919,22920,Colorado,US,2020-02-10,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,41,23.1,17.1,30.4,795.9,5.9,0.0,1
22920,22921,Colorado,US,2020-02-11,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,42,15.3,12.2,17.6,662.6,6.5,99.99,1
22921,22922,Colorado,US,2020-02-12,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,43,14.2,8.6,17.6,660.5,8,99.99,1
22922,22923,Colorado,US,2020-02-13,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,44,8.1,3.2,17.6,661.6,7.1,99.99,1
22923,22924,Colorado,US,2020-02-14,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,45,20.5,12.2,32.0,665.1,12.1,0.0,0
22924,22925,Colorado,US,2020-02-15,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,46,23.4,17.6,32.0,664.5,11.9,0.0,0
22925,22926,Colorado,US,2020-02-16,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,47,22.4,17.6,28.4,663.9,13.8,0.0,0
22926,22927,Colorado,US,2020-02-17,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,48,23.4,17.6,30.2,662.6,8.7,0.0,0
22927,22928,Colorado,US,2020-02-18,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,49,16.2,8.6,23.0,664.2,6.8,99.99,1
22928,22929,Colorado,US,2020-02-19,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,50,17.2,10.4,28.4,665.9,10.7,0.0,1
22929,22930,Colorado,US,2020-02-20,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,51,17.0,3.2,26.6,672.1,4.7,99.99,1
22930,22931,Colorado,US,2020-02-21,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,52,22.6,17.6,33.8,673.9,6.9,0.0,0
22931,22932,Colorado,US,2020-02-22,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,53,28.5,24.8,37.4,671.0,10.1,0.0,0
22932,22933,Colorado,US,2020-02-23,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,54,25.8,17.6,32.0,666.0,5.1,99.99,1
22933,22934,Colorado,US,2020-02-24,0.0,0.0,US-Colorado,39.0598,-105.31109999999991,55,15.4,10.4,19.4,662.1,10.1,99.99,1
